timestamp ; ip_source      ; ip_destination; protocole; port_destination; duree_connexion_sec; volume_donnees_kb; nb_paquets; nb_echecs_auth; type_trafic ; ml_alert; niveau_crise; label; debit_paquets        ; taille_moyenne_paquet
07/04/2025; 192.168.0.203  ; 10.0.2.180    ; ICMP     ;             8080;               12.61;            271.84;        182;              1; normal      ;        0;            0;     0;  14.43297824506087   ;   1.4936263736263735
07/04/2025; 192.168.4.12   ; 10.0.3.248    ; TCP      ;             3389;                5.07;            332.22;         95;              0; normal      ;        0;            0;     0;  18.737635625965236  ;   3.497052631578948
08/04/2025; 192.168.4.57   ; 10.0.3.96     ; UDP      ;             3389;               17.46;            375.96;        147;              2; normal      ;        0;            0;     0;   8.419239164238737  ;   2.5575510204081633
08/04/2025; 192.168.3.236  ; 10.0.0.30     ; TCP      ;               22;                3.23;            498.87;        128;              1; normal      ;        0;            0;     0;  39.628360283714294  ;   3.897421875
08/04/2025; 192.168.5.179  ; 10.0.3.82     ; TCP      ;               22;                3.02;            246.63;        126;              2; normal      ;        0;            0;     0;  41.721716153257766  ;   1.9573809523809524
08/04/2025; 192.168.5.63   ; 10.0.1.142    ; TCP      ;               22;               24.02;            327.51;        178;              1; normal      ;        0;            0;     0;   7.410488172153134  ;   1.8399438202247191
08/04/2025; 192.168.3.102  ; 10.0.0.189    ; ICMP     ;              443;               19.25;            318.58;         52;              1; normal      ;        0;            0;     0;   2.7012972980273777 ;   6.126538461538461
08/04/2025; 192.168.0.148  ; 10.0.0.205    ; ICMP     ;              443;               22.59;            115.25;         76;              2; normal      ;        0;            0;     0;   3.3643190064988904 ;   1.5164473684210527
08/04/2025; 192.168.5.81   ; 10.0.3.157    ; UDP      ;             8080;               15.88;            338.64;        130;              1; normal      ;        0;            0;     0;   8.186392829727437  ;   2.6049230769230767
08/04/2025; 192.168.2.236  ; 10.0.0.173    ; TCP      ;               22;               21.21;             94.54;        177;              2; normal      ;        0;            0;     0;   8.34511629178864   ;   0.5341242937853108
08/04/2025; 192.168.4.36   ; 10.0.3.109    ; TCP      ;             3389;               11.72;            349.78;        135;              1; normal      ;        0;            0;     0;  11.518761502763223  ;   2.590962962962963
08/04/2025; 192.168.1.81   ; 10.0.3.159    ; TCP      ;               22;                8.74;            281.91;        130;              0; normal      ;        0;            0;     0;  14.874124857980712  ;   2.1685384615384615
08/04/2025; 192.168.3.176  ; 10.0.3.107    ; UDP      ;             3389;               19.63;            482.28;        134;              1; normal      ;        0;            0;     0;   6.826282819010281  ;   3.5991044776119403
08/04/2025; 192.168.2.44   ; 10.0.3.145    ; UDP      ;             8080;                6.82;            153.12;         75;              0; normal      ;        0;            0;     0;  10.997051323971666  ;   2.0416
08/04/2025; 192.168.0.195  ; 10.0.3.140    ; TCP      ;             3389;               16.31;            413.41;         98;              2; normal      ;        0;            0;     0;   6.008580007001836  ;   4.2184693877551025
08/04/2025; 192.168.2.221  ; 10.0.0.113    ; TCP      ;              443;               13.55;            155.88;         13;              0; normal      ;        0;            0;     0;   0.9594088860451025 ;  11.99076923076923
08/04/2025; 192.168.1.158  ; 10.0.1.201    ; TCP      ;              443;               19.02;            431.91;        161;              1; normal      ;        0;            0;     0;   8.464769471730037  ;   2.6826708074534165
08/04/2025; 192.168.2.75   ; 10.0.2.244    ; ICMP     ;               80;               29.37;            274.0 ;         87;              2; normal      ;        0;            0;     0;   2.9622053244108533 ;   3.1494252873563218
08/04/2025; 192.168.1.64   ; 10.0.1.183    ; TCP      ;              443;                3.89;            496.32;        172;              0; normal      ;        0;            0;     0;  44.215824637982934  ;   2.885581395348837
08/04/2025; 192.168.0.163  ; 10.0.0.104    ; ICMP     ;               22;               11.32;            141.67;        111;              2; normal      ;        0;            0;     0;   9.805645048016743  ;   1.2763063063063063
08/04/2025; 192.168.5.24   ; 10.0.3.163    ; TCP      ;               80;               26.08;            170.37;          5;              1; normal      ;        0;            0;     0;   0.19171771789964806;  34.074
08/04/2025; 192.168.2.141  ; 10.0.1.145    ; UDP      ;               22;               24.87;            252.41;         87;              0; normal      ;        0;            0;     0;   3.4981891844836412 ;   2.901264367816092
08/04/2025; 192.168.1.113  ; 10.0.3.1      ; UDP      ;              443;                0.59;            394.11;        122;              2; normal      ;        0;            0;     0; 206.77615633633332   ;   3.230409836065574
08/04/2025; 192.168.2.65   ; 10.0.0.96     ; TCP      ;               80;                2.89;             87.9 ;         75;              1; normal      ;        0;            0;     0;  25.951467295960914  ;   1.1720000000000002
08/04/2025; 192.168.0.55   ; 10.0.3.20     ; TCP      ;             8080;               21.14;            220.32;         28;              0; normal      ;        0;            0;     0;   1.3245026847196382 ;   7.868571428571428
08/04/2025; 192.168.3.178  ; 10.0.1.123    ; TCP      ;              443;               29.65;            350.84;         35;              0; normal      ;        0;            0;     0;   1.1804380504424787 ;  10.024
08/04/2025; 192.168.1.165  ; 10.0.1.18     ; ICMP     ;             8080;                4.2 ;            163.54;         81;              0; normal      ;        0;            0;     0;  19.285668367456267  ;   2.019012345679012
08/04/2025; 192.168.3.158  ; 10.0.3.221    ; TCP      ;               80;               22.47;            363.99;        165;              1; normal      ;        0;            0;     0;   7.343120897587496  ;   2.206
08/04/2025; 192.168.1.64   ; 10.0.2.166    ; TCP      ;              443;                9.5 ;            198.18;        114;              2; normal      ;        0;            0;     0;  11.999987368434349  ;   1.738421052631579
08/04/2025; 192.168.5.225  ; 10.0.2.53     ; ICMP     ;             8080;                0.9 ;            391.7 ;        181;              1; normal      ;        0;            0;     0; 201.10887656803814   ;   2.164088397790055
08/04/2025; 192.168.0.62   ; 10.0.3.164    ; ICMP     ;               80;               14.9 ;             36.74;         66;              2; normal      ;        0;            0;     0;   4.429527228505216  ;   0.5566666666666666
08/04/2025; 192.168.4.175  ; 10.0.1.196    ; UDP      ;               80;               12.68;             74.67;        150;              1; scan_port   ;        0;            0;     1;  11.82964366747345   ;   0.4978
08/04/2025; 192.168.3.130  ; 10.0.2.161    ; ICMP     ;             3389;               28.47;             29.52;         20;              0; normal      ;        0;            0;     0;   0.7024936064300645 ;   1.476
08/04/2025; 192.168.2.21   ; 10.0.1.250    ; TCP      ;             8080;                8.4 ;            273.45;         44;              2; normal      ;        0;            0;     0;   5.2380890022749975 ;   6.214772727272727
09/04/2025; 192.168.3.187  ; 10.0.1.15     ; TCP      ;               80;                9.37;            343.72;         21;              2; normal      ;        0;            0;     0;   2.241192912280777  ;  16.367619047619048
09/04/2025; 192.168.1.31   ; 10.0.0.182    ; TCP      ;               80;               19.78;            161.55;        194;              0; normal      ;        0;            0;     0;   9.807881795813046  ;   0.8327319587628866
09/04/2025; 192.168.2.188  ; 10.0.0.198    ; TCP      ;               22;                3.9 ;            137.03;        100;              2; normal      ;        0;            0;     0;  25.64095989497463   ;   1.3703
09/04/2025; 192.168.3.131  ; 10.0.2.15     ; UDP      ;             8080;                2.4 ;            487.77;        165;              2; normal      ;        0;            0;     0;  68.74971354286023   ;   2.9561818181818182
09/04/2025; 192.168.1.190  ; 10.0.0.12     ; TCP      ;              443;               21.71;            448.19;        177;              0; normal      ;        0;            0;     0;   8.152921164016046  ;   2.5321468926553674
09/04/2025; 192.168.5.190  ; 10.0.3.58     ; TCP      ;              443;               16.63;             97.69;         14;              0; normal      ;        0;            0;     0;   0.8418515683394058 ;   6.977857142857142
09/04/2025; 192.168.0.46   ; 10.0.1.206    ; ICMP     ;               80;               15.11;            290.05;         35;              0; normal      ;        0;            0;     0;   2.3163452572169048 ;   8.287142857142857
09/04/2025; 192.168.4.117  ; 10.0.0.95     ; TCP      ;               22;                9.89;            389.03;         84;              1; normal      ;        0;            0;     0;   8.493419116866413  ;   4.631309523809524
09/04/2025; 192.168.1.188  ; 10.0.1.39     ; TCP      ;             3389;               29.16;            237.32;        156;              0; normal      ;        0;            0;     0;   5.349792404049245  ;   1.5212820512820513
09/04/2025; 192.168.5.97   ; 10.0.2.27     ; TCP      ;             8080;                0.14;            439.83;         90;              2; normal      ;        0;            0;     0; 642.8112277694449    ;   4.887
09/04/2025; 192.168.1.230  ; 10.0.3.180    ; TCP      ;             3389;                1.41;            358.71;         28;              0; normal      ;        0;            0;     0;  19.85801519138162   ;  12.811071428571427
09/04/2025; 192.168.4.16   ; 10.0.3.170    ; TCP      ;              443;                2.34;            322.24;        105;              0; normal      ;        0;            0;     0;  44.871603112807215  ;   3.068952380952381
09/04/2025; 192.168.3.70   ; 10.0.1.20     ; TCP      ;              443;                9.85;            353.36;        193;              1; normal      ;        0;            0;     0;  19.593888737168797  ;   1.830880829015544
09/04/2025; 192.168.2.247  ; 10.0.1.116    ; TCP      ;             3389;                3.71;            238.37;        109;              1; normal      ;        0;            0;     0;  29.37997471704928   ;   2.186880733944954
09/04/2025; 192.168.0.56   ; 10.0.2.38     ; TCP      ;              443;               20.94;            159.07;        185;              2; normal      ;        0;            0;     0;   8.834761779005836  ;   0.8598378378378378
09/04/2025; 192.168.3.219  ; 10.0.3.143    ; ICMP     ;              443;                1.03;            137.48;         49;              1; normal      ;        0;            0;     0;  47.572353666469255  ;   2.8057142857142856
09/04/2025; 192.168.1.34   ; 10.0.1.211    ; UDP      ;               22;               24.93;             69.51;         20;              0; normal      ;        0;            0;     0;   0.802245967811485  ;   3.4755000000000003
09/04/2025; 192.168.0.51   ; 10.0.3.208    ; TCP      ;               80;                0.75;            136.82;         24;              2; normal      ;        0;            0;     0;  31.99957333902215   ;   5.700833333333333
09/04/2025; 192.168.5.102  ; 10.0.3.8      ; UDP      ;             3389;               13.05;             92.31;        151;              0; normal      ;        0;            0;     0;  11.570872359484781  ;   0.6113245033112583
09/04/2025; 192.168.4.158  ; 10.0.1.166    ; TCP      ;             3389;                1.14;            147.13;         43;              1; normal      ;        0;            0;     0;  37.718967377479146  ;   3.421627906976744
09/04/2025; 192.168.5.227  ; 10.0.1.162    ; ICMP     ;               80;               12.64;            147.09;         40;              0; normal      ;        0;            0;     0;   3.1645544584221055 ;   3.67725
09/04/2025; 192.168.4.83   ; 10.0.3.70     ; TCP      ;               80;               27.39;            392.9 ;         93;              2; normal      ;        0;            0;     0;   3.395398541292975  ;   4.224731182795699
09/04/2025; 192.168.4.60   ; 10.0.1.26     ; TCP      ;              443;               15.93;             38.71;        125;              1; normal      ;        0;            0;     0;   7.846824954912144  ;   0.30968
09/04/2025; 192.168.3.91   ; 10.0.1.46     ; TCP      ;             8080;               17.31;             37.4 ;         61;              2; normal      ;        0;            0;     0;   3.52397254536537   ;   0.6131147540983606
09/04/2025; 192.168.4.145  ; 10.0.1.145    ; TCP      ;             3389;               10.62;             23.82;        184;              2; normal      ;        0;            0;     0;  17.325784062350227  ;   0.12945652173913044
09/04/2025; 192.168.4.123  ; 10.0.0.85     ; ICMP     ;              443;                6.64;             37.52;        159;              0; normal      ;        0;            0;     0;  23.94574706965803   ;   0.2359748427672956
09/04/2025; 192.168.1.199  ; 10.0.0.217    ; ICMP     ;               22;               17.64;             39.18;         42;              1; normal      ;        0;            0;     0;   2.3809510312068984 ;   0.9328571428571428
09/04/2025; 192.168.1.250  ; 10.0.1.188    ; UDP      ;             3389;                9.12;            297.15;         91;              1; normal      ;        0;            0;     0;   9.978059234584174  ;   3.2653846153846153
09/04/2025; 192.168.1.171  ; 10.0.1.97     ; TCP      ;               22;               23.63;            349.84;        162;              2; normal      ;        0;            0;     0;   6.855689015789668  ;   2.159506172839506
09/04/2025; 192.168.4.9    ; 10.0.1.155    ; TCP      ;             8080;               25.54;            474.86;        105;              2; normal      ;        0;            0;     0;   4.111196510886253  ;   4.5224761904761905
09/04/2025; 192.168.2.252  ; 10.0.2.43     ; TCP      ;               22;                2.43;             78.92;        195;              1; normal      ;        0;            0;     0;  80.24658334739362   ;   0.40471794871794875
09/04/2025; 192.168.5.1    ; 10.0.0.99     ; UDP      ;             3389;               23.63;             43.22;         70;              2; normal      ;        0;            0;     0;   2.962334759909116  ;   0.6174285714285714
10/04/2025; 192.168.3.202  ; 10.0.1.42     ; UDP      ;               80;                3.13;            182.1 ;        101;              1; normal      ;        0;            0;     0;  32.268267513522325  ;   1.802970297029703
10/04/2025; 192.168.1.188  ; 10.0.0.141    ; TCP      ;               22;               26.65;             46.36;         48;              0; normal      ;        0;            0;     0;   1.80112502772044   ;   0.9658333333333333
10/04/2025; 192.168.3.41   ; 10.0.0.26     ; TCP      ;              443;                5.03;            221.35;        172;              0; normal      ;        0;            0;     0;  34.19476303228026   ;   1.2869186046511627
10/04/2025; 192.168.1.25   ; 10.0.0.101    ; ICMP     ;             8080;                8.52;            274.66;        174;              2; normal      ;        0;            0;     0;  20.42251124118399   ;   1.578505747126437
10/04/2025; 192.168.3.52   ; 10.0.0.7      ; TCP      ;              443;               18.79;             52.94;        174;              1; normal      ;        0;            0;     0;   9.260239882788781  ;   0.3042528735632184
10/04/2025; 192.168.5.68   ; 10.0.0.165    ; ICMP     ;             3389;               14.18;            161.09;        106;              0; normal      ;        0;            0;     0;   7.4753120766487475 ;   1.5197169811320754
10/04/2025; 192.168.2.58   ; 10.0.2.145    ; TCP      ;              443;               13.25;            228.43;         72;              0; normal      ;        0;            0;     0;   5.433958163050443  ;   3.172638888888889
10/04/2025; 192.168.4.59   ; 10.0.0.216    ; UDP      ;             8080;               29.12;            406.01;        110;              1; normal      ;        0;            0;     0;   3.7774712302640006 ;   3.691
10/04/2025; 192.168.0.102  ; 10.0.0.129    ; ICMP     ;             8080;               14.34;            290.63;         65;              1; normal      ;        0;            0;     0;   4.532772292348471  ;   4.471230769230769
10/04/2025; 192.168.1.33   ; 10.0.0.109    ; TCP      ;             3389;               29.17;             94.71;         47;              1; normal      ;        0;            0;     0;   1.6112438768447457 ;   2.0151063829787232
10/04/2025; 192.168.0.23   ; 10.0.3.143    ; UDP      ;             8080;               27.43;            136.36;        191;              2; normal      ;        0;            0;     0;   6.963176462567823  ;   0.7139267015706807
10/04/2025; 192.168.3.29   ; 10.0.3.39     ; TCP      ;             8080;               17.67;            395.41;        164;              0; normal      ;        0;            0;     0;   9.281262432788662  ;   2.4110365853658537
10/04/2025; 192.168.2.223  ; 10.0.2.225    ; UDP      ;               22;               23.41;            463.21;        149;              0; normal      ;        0;            0;     0;   6.36479864809968   ;   3.108791946308725
10/04/2025; 192.168.4.156  ; 10.0.3.10     ; UDP      ;               22;               12.15;             28.36;         75;              1; normal      ;        0;            0;     0;   6.172834425650678  ;   0.3781333333333333
10/04/2025; 192.168.2.80   ; 10.0.2.216    ; UDP      ;               80;               10.2 ;            449.55;         10;              1; normal      ;        0;            0;     0;   0.9803911956949063 ;  44.955
10/04/2025; 192.168.3.155  ; 10.0.0.49     ; UDP      ;              443;                8.16;            389.28;         87;              1; normal      ;        0;            0;     0;  10.661751640010245  ;   4.474482758620689
10/04/2025; 192.168.0.80   ; 10.0.3.35     ; ICMP     ;             8080;               23.77;            412.3 ;        136;              1; normal      ;        0;            0;     0;   5.721495279135348  ;   3.0316176470588236
10/04/2025; 192.168.0.236  ; 10.0.2.181    ; TCP      ;               22;                1.09;            420.12;         68;              0; normal      ;        0;            0;     0;  62.3847487637728    ;   6.1782352941176475
10/04/2025; 192.168.2.126  ; 10.0.3.46     ; UDP      ;             8080;                1.01;            462.31;        179;              2; normal      ;        0;            0;     0; 177.22596805972216   ;   2.582737430167598
10/04/2025; 192.168.0.99   ; 10.0.0.42     ; ICMP     ;              443;                2.8 ;            376.99;        181;              1; normal      ;        0;            0;     0;  64.64262627633472   ;   2.082817679558011
10/04/2025; 192.168.5.3    ; 10.0.3.234    ; TCP      ;              443;                0.7 ;            329.28;        136;              1; normal      ;        0;            0;     0; 194.2829388151598    ;   2.421176470588235
10/04/2025; 192.168.5.165  ; 10.0.2.109    ; UDP      ;               22;               21.41;            404.49;         83;              2; normal      ;        0;            0;     0;   3.8766913233576257 ;   4.873373493975904
10/04/2025; 192.168.0.2    ; 10.0.2.144    ; ICMP     ;             8080;               11.97;            265.11;        164;              2; normal      ;        0;            0;     0;  13.700907518038832  ;   1.6165243902439026
10/04/2025; 192.168.2.67   ; 10.0.2.49     ; TCP      ;             8080;               19.25;            174.78;         75;              0; normal      ;        0;            0;     0;   3.8961018721548717 ;   2.3304
10/04/2025; 192.168.5.7    ; 10.0.3.76     ; TCP      ;             3389;               20.45;            208.01;         86;              2; normal      ;        0;            0;     0;   4.205376916686104  ;   2.418720930232558
10/04/2025; 192.168.5.57   ; 10.0.3.233    ; TCP      ;             8080;               10.36;            497.43;         53;              2; normal      ;        0;            0;     0;   5.1158251777749255 ;   9.385471698113207
10/04/2025; 192.168.5.67   ; 10.0.1.243    ; TCP      ;               80;               14.18;             98.76;         29;              2; normal      ;        0;            0;     0;   2.0451325492718273 ;   3.4055172413793104
10/04/2025; 192.168.4.76   ; 10.0.3.218    ; TCP      ;             3389;               11.21;            216.03;         89;              1; normal      ;        0;            0;     0;   7.939332792745055  ;   2.427303370786517
10/04/2025; 192.168.5.98   ; 10.0.2.106    ; TCP      ;              443;               15.06;             44.9 ;         54;              2; normal      ;        0;            0;     0;   3.5856549896049206 ;   0.8314814814814815
10/04/2025; 192.168.5.47   ; 10.0.0.125    ; TCP      ;              443;                4.38;            447.49;        122;              2; normal      ;        0;            0;     0;  27.853817685347753  ;   3.6679508196721313
10/04/2025; 192.168.1.126  ; 10.0.0.34     ; ICMP     ;             3389;               17.33;            112.6 ;         48;              1; normal      ;        0;            0;     0;   2.7697618177946812 ;   2.345833333333333
10/04/2025; 192.168.5.96   ; 10.0.0.229    ; TCP      ;             8080;               16.06;            197.83;         14;              1; normal      ;        0;            0;     0;   0.8717304659212541 ;  14.130714285714287
11/04/2025; 192.168.2.34   ; 10.0.0.99     ; ICMP     ;             8080;               26.32;            131.92;        182;              2; normal      ;        0;            0;     0;   6.914890989783059  ;   0.7248351648351647
11/04/2025; 192.168.4.135  ; 10.0.2.112    ; TCP      ;               22;               21.86;            474.75;        121;              1; normal      ;        0;            0;     0;   5.535221621582058  ;   3.9235537190082646
11/04/2025; 192.168.1.55   ; 10.0.0.151    ; ICMP     ;              443;               21.84;             19.37;         62;              1; normal      ;        0;            0;     0;   2.8388265389988376 ;   0.3124193548387097
11/04/2025; 192.168.4.160  ; 10.0.0.153    ; TCP      ;               80;                7.75;            193.84;        168;              0; normal      ;        0;            0;     0;  21.67739138401112   ;   1.1538095238095238
11/04/2025; 192.168.2.122  ; 10.0.1.53     ; TCP      ;               22;                3.8 ;            214.22;        102;              0; normal      ;        0;            0;     0;  26.84203462622467   ;   2.1001960784313725
11/04/2025; 192.168.0.131  ; 10.0.0.73     ; TCP      ;               80;                4.2 ;            315.17;        184;              1; normal      ;        0;            0;     0;  43.809419501382145  ;   1.7128804347826088
11/04/2025; 192.168.3.76   ; 10.0.1.11     ; ICMP     ;             3389;               10.8 ;            417.43;         56;              1; normal      ;        0;            0;     0;   5.185180384092237  ;   7.454107142857143
11/04/2025; 192.168.0.214  ; 10.0.3.39     ; TCP      ;             8080;                2.76;             11.34;        176;              0; normal      ;        0;            0;     0;  63.76788489896776   ;   0.06443181818181819
11/04/2025; 192.168.2.68   ; 10.0.3.13     ; TCP      ;              443;               29.66;            325.73;        121;              1; normal      ;        0;            0;     0;   4.0795670669025395 ;   2.6919834710743804
11/04/2025; 192.168.0.3    ; 10.0.1.170    ; TCP      ;               22;                3.57;            163.23;        194;              2; normal      ;        0;            0;     0;  54.34158447735441   ;   0.8413917525773196
11/04/2025; 192.168.2.47   ; 10.0.0.103    ; UDP      ;             3389;               11.24;            440.45;         28;              1; normal      ;        0;            0;     0;   2.4911009865649585 ;  15.730357142857143
11/04/2025; 192.168.1.29   ; 10.0.1.179    ; TCP      ;              443;               26.6 ;            401.95;        171;              1; normal      ;        0;            0;     0;   6.428569011816161  ;   2.3505847953216374
11/04/2025; 192.168.2.157  ; 10.0.0.221    ; TCP      ;             3389;               18.38;            342.41;         51;              2; normal      ;        0;            0;     0;   2.774753659002362  ;   6.713921568627452
11/04/2025; 192.168.5.223  ; 10.0.1.251    ; TCP      ;             8080;                9.5 ;             41.03;        172;              0; normal      ;        0;            0;     0;  18.105244099743054  ;   0.238546511627907
11/04/2025; 192.168.5.174  ; 10.0.3.39     ; ICMP     ;             8080;               14.51;            334.24;         68;              1; normal      ;        0;            0;     0;   4.686419926657528  ;   4.915294117647059
11/04/2025; 192.168.0.193  ; 10.0.3.83     ; TCP      ;               22;               26.1 ;            425.93;        131;              2; normal      ;        0;            0;     0;   5.0191551650746495 ;   3.251374045801527
11/04/2025; 192.168.3.206  ; 10.0.3.23     ; UDP      ;             3389;                2.46;            195.53;         65;              2; normal      ;        0;            0;     0;  26.422656818468216  ;   3.008153846153846
11/04/2025; 192.168.4.1    ; 10.0.0.203    ; ICMP     ;             8080;                1.17;             60.3 ;        110;              0; normal      ;        0;            0;     0;  94.01629045905591   ;   0.5481818181818181
11/04/2025; 192.168.2.212  ; 10.0.0.210    ; TCP      ;             3389;               28.52;            330.75;        121;              0; normal      ;        0;            0;     0;   4.242635258543037  ;   2.7334710743801653
11/04/2025; 192.168.0.25   ; 10.0.1.1      ; TCP      ;               22;               21.51;            361.16;         98;              1; normal      ;        0;            0;     0;   4.556018337508909  ;   3.68530612244898
11/04/2025; 192.168.3.36   ; 10.0.3.28     ; TCP      ;             8080;               26.92;            354.03;         16;              1; normal      ;        0;            0;     0;   0.5943534196309733 ;  22.126875
11/04/2025; 192.168.0.194  ; 10.0.3.12     ; ICMP     ;               80;               21.53;            115.64;         53;              1; normal      ;        0;            0;     0;   2.461680231453678  ;   2.18188679245283
11/04/2025; 192.168.5.13   ; 10.0.3.215    ; ICMP     ;             3389;                0.23;             75.97;        132;              2; normal      ;        0;            0;     0; 573.8880918220947    ;   0.5755303030303031
11/04/2025; 192.168.0.100  ; 10.0.2.130    ; UDP      ;             3389;               24.48;            293.49;        192;              2; normal      ;        0;            0;     0;   7.843134051007332  ;   1.52859375
11/04/2025; 192.168.3.207  ; 10.0.1.36     ; UDP      ;             8080;               29.12;            204.96;         92;              1; normal      ;        0;            0;     0;   3.1593395744026185 ;   2.227826086956522
11/04/2025; 192.168.4.162  ; 10.0.1.52     ; TCP      ;             8080;               21.39;            278.42;         85;              2; normal      ;        0;            0;     0;   3.9738176840497035 ;   3.275529411764706
11/04/2025; 192.168.1.129  ; 10.0.2.182    ; TCP      ;               22;               19.54;             75.01;        186;              2; normal      ;        0;            0;     0;   9.518930645378381  ;   0.40327956989247316
11/04/2025; 192.168.4.74   ; 10.0.3.207    ; TCP      ;             8080;               22.46;            357.96;        177;              2; normal      ;        0;            0;     0;   7.880673249922863  ;   2.022372881355932
11/04/2025; 192.168.1.252  ; 10.0.2.175    ; TCP      ;              443;               22.53;             37.74;         73;              2; normal      ;        0;            0;     0;   3.2401228406023788 ;   0.516986301369863
11/04/2025; 192.168.5.190  ; 10.0.1.191    ; ICMP     ;             3389;                3.16;             25.83;        120;              2; normal      ;        0;            0;     0;  37.9745633716349    ;   0.21525
11/04/2025; 192.168.3.100  ; 10.0.3.245    ; TCP      ;             8080;                1.5 ;            150.94;        175;              2; normal      ;        0;            0;     0; 116.66588889407403   ;   0.8625142857142857
11/04/2025; 192.168.5.181  ; 10.0.2.194    ; ICMP     ;             8080;               24.92;            435.74;        118;              2; normal      ;        0;            0;     0;   4.735150587820791  ;   3.6927118644067796
12/04/2025; 192.168.0.48   ; 10.0.1.189    ; ICMP     ;               80;               29.51;            154.15;         50;              0; normal      ;        0;            0;     0;   1.694340327231336  ;   3.083
12/04/2025; 192.168.0.85   ; 10.0.3.182    ; TCP      ;               80;               25.4 ;             73.73;        154;              1; normal      ;        0;            0;     0;   6.062989738980418  ;   0.4787662337662338
12/04/2025; 192.168.4.141  ; 10.0.2.19     ; TCP      ;             8080;                9.1 ;            311.65;        174;              2; normal      ;        0;            0;     0;  19.120858108947136  ;   1.7910919540229884
12/04/2025; 192.168.0.90   ; 10.0.1.227    ; TCP      ;               22;               16.16;             88.09;        144;              2; normal      ;        0;            0;     0;   8.910885574947045  ;   0.6117361111111111
12/04/2025; 192.168.5.3    ; 10.0.0.172    ; TCP      ;             3389;               24.73;            269.94;        148;              2; normal      ;        0;            0;     0;   5.984631627726798  ;   1.8239189189189189
12/04/2025; 192.168.2.98   ; 10.0.0.99     ; TCP      ;             8080;               20.51;            129.48;         15;              2; normal      ;        0;            0;     0;   0.731350204119842  ;   8.632
12/04/2025; 192.168.0.76   ; 10.0.1.83     ; ICMP     ;               80;               13.42;            262.01;        135;              1; normal      ;        0;            0;     0;  10.059605022649015  ;   1.9408148148148148
12/04/2025; 192.168.1.222  ; 10.0.3.214    ; TCP      ;              443;               20.14;            317.2 ;         58;              0; normal      ;        0;            0;     0;   2.8798396823040306 ;   5.468965517241379
12/04/2025; 192.168.0.192  ; 10.0.1.7      ; UDP      ;               22;               24.52;            389.85;        170;              2; normal      ;        0;            0;     0;   6.933112996283444  ;   2.2932352941176473
12/04/2025; 192.168.2.105  ; 10.0.3.116    ; UDP      ;             3389;               24.67;            283.46;        152;              1; normal      ;        0;            0;     0;   6.16132705256301   ;   1.8648684210526314
12/04/2025; 192.168.5.150  ; 10.0.0.180    ; TCP      ;               22;               18.59;             12.89;        189;              2; normal      ;        0;            0;     0;  10.166750851667105  ;   0.0682010582010582
12/04/2025; 192.168.3.98   ; 10.0.3.211    ; TCP      ;             3389;               22.98;            307.22;         77;              1; normal      ;        0;            0;     0;   3.3507383156056068 ;   3.98987012987013
12/04/2025; 192.168.5.37   ; 10.0.2.174    ; TCP      ;               80;                8.92;            400.42;        144;              1; normal      ;        0;            0;     0;  16.143479659776165  ;   2.7806944444444444
12/04/2025; 192.168.4.243  ; 10.0.0.79     ; TCP      ;               22;               11.88;             12.46;        157;              0; normal      ;        0;            0;     0;  13.21547709134925   ;   0.07936305732484077
12/04/2025; 192.168.2.50   ; 10.0.0.47     ; ICMP     ;               80;                6.7 ;             79.8 ;         52;              2; normal      ;        0;            0;     0;   7.76118244599635   ;   1.5346153846153845
12/04/2025; 192.168.5.149  ; 10.0.3.244    ; TCP      ;               22;                3.04;            339.13;         69;              1; normal      ;        0;            0;     0;  22.69729375890211   ;   4.914927536231884
12/04/2025; 192.168.3.85   ; 10.0.2.178    ; ICMP     ;              443;                9.6 ;            313.56;         54;              1; normal      ;        0;            0;     0;   5.624994140631104  ;   5.806666666666667
12/04/2025; 192.168.1.183  ; 10.0.3.71     ; TCP      ;              443;                7.46;             92.63;         85;              1; normal      ;        0;            0;     0;  11.39408660310107   ;   1.089764705882353
12/04/2025; 192.168.0.45   ; 10.0.0.216    ; TCP      ;              443;               14.66;            228.23;         83;              1; normal      ;        0;            0;     0;   5.661660530927333  ;   2.749759036144578
12/04/2025; 192.168.4.162  ; 10.0.0.209    ; ICMP     ;             8080;               26.77;             47.47;         24;              2; normal      ;        0;            0;     0;   0.8965256269982717 ;   1.9779166666666665
12/04/2025; 192.168.4.121  ; 10.0.1.94     ; UDP      ;              443;               26.83;            280.28;        144;              0; normal      ;        0;            0;     0;   5.367124350680451  ;   1.9463888888888887
12/04/2025; 192.168.4.3    ; 10.0.1.218    ; ICMP     ;              443;               11.96;            255.55;         28;              1; normal      ;        0;            0;     0;   2.3411351662749444 ;   9.126785714285715
12/04/2025; 192.168.1.189  ; 10.0.3.241    ; TCP      ;               80;               26.18;            474.87;        173;              2; normal      ;        0;            0;     0;   6.608095260467815  ;   2.744913294797688
12/04/2025; 192.168.4.233  ; 10.0.2.100    ; UDP      ;             3389;               20.09;            191.02;         15;              1; normal      ;        0;            0;     0;   0.7466397478149588 ;  12.734666666666667
12/04/2025; 192.168.5.68   ; 10.0.1.97     ; UDP      ;               22;               24.91;            484.54;        167;              2; normal      ;        0;            0;     0;   6.70413219424641   ;   2.901437125748503
